ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07621;2020-01-22T04:00:00+01:00;102540;-110.0;6;70;3.6;280.25;277.25;81;21070.0;0;;;100.0;8;450.0;;;;98120.0;;;-620.0;;;;;278.35;;;8.4;9.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;420.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;7.100000000000023;;;;;5.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
07621;2020-01-24T10:00:00+01:00;102180;60.0;1;150;1.2;277.95;276.45;90;36830.0;0;;;;1;7140.0;;;;97740.0;;;130.0;;;;;275.55;;;1.9;4.7;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;7140.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;1;;0;4.800000000000011;;;;;2.400000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
07621;2020-01-24T19:00:00+01:00;102020;50.0;3;90;0.5;280.85;279.95;94;21080.0;0;;;100.0;8;6900.0;;;;97640.0;;;0.0;275.55;;288.15;;275.95;;;1.3;4.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;6900.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;7.7000000000000455;2.400000000000034;;15.0;;2.8000000000000114;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
07621;2020-02-12T10:00:00+01:00;102770;90.0;3;160;1.7;281.15;280.75;97;35670.0;0;;;;5;800.0;;;;98360.0;;;-130.0;;;;;279.35;;;2.7;2.7;-10.0;0;;;;0.0;-0.1;-0.1;-0.1;1.6;;;;;5.0;;960.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;8.0;;;;;6.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-12T13:00:00+01:00;102630;-90.0;8;30;2.5;283.95;279.45;74;58690.0;0;;;90.0;7;800.0;;;;98270.0;;;-130.0;;;;;279.35;;;3.7;4.3;-10.0;0;0.0;;;0.0;0.0;-0.1;-0.1;1.2;;;;;2.0;;600.0;7.0;;1200.0;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;10.800000000000011;;;;;6.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-05T13:00:00+01:00;103350;-130.0;8;40;4.2;282.35;275.65;63;19940.0;0;;;;5;800.0;;;;98930.0;;;30.0;;;;;275.85;;;8.5;9.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.4;;;;;5.0;;840.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;9.200000000000045;;;;;2.7000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-07T13:00:00+01:00;102150;-30.0;8;40;2.3;288.55;271.95;32;47150.0;0;;;;1;5400.0;;;;97870.0;;;-60.0;;;;;274.95;;;3.7;3.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;5400.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;15.400000000000034;;;;;1.8000000000000114;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-13T10:00:00+01:00;101910;110.0;3;190;1.2;284.25;280.75;79;60000.0;0;;;100.0;8;1750.0;;;;97590.0;;;-770.0;;;;;278.45;;;1.8;2.8;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;1860.0;7.0;;2400.0;8.0;;3000.0;;;;43.188,0.0;TARBES-OSSUN;3;;0;11.100000000000023;;;;;5.300000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-06-02T14:00:00+02:00;101500;-90.0;8;280;1.5;295.45;290.85;75;15980.0;0;;;90.0;7;450.0;;;;97370.0;;;130.0;;;;;290.35;;;3.7;3.7;-10.0;;;;;0.2;0.2;0.2;0.2;6.1;;;;;6.0;;540.0;7.0;;690.0;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;22.30000000000001;;;;;17.200000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-08T05:00:00+02:00;101610;-40.0;6;180;2.3;282.65;281.85;95;59830.0;0;;;100.0;8;1750.0;;;;97280.0;;;510.0;;;;;286.35;;;3.0;3.2;-10.0;1;0.0;;;0.0;0.2;0.4;1.8;4.2;;;;;6.0;;1740.0;8.0;;2160.0;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;9.5;;;;;13.200000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-12T20:00:00+02:00;100330;100.0;3;340;5.0;292.75;284.55;59;40470.0;0;;;;3;1250.0;;;;96200.0;;;-130.0;282.75;;294.75;;286.25;;;7.2;7.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;4.4;;;;;3.0;;1260.0;;9;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;19.600000000000023;9.600000000000023;;21.600000000000023;;13.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-14T20:00:00+02:00;102060;160.0;3;190;0.9;288.65;287.35;92;11190.0;61;;;100.0;4;1250.0;;;;97800.0;;;360.0;285.25;;294.75;;288.75;;;1.9;5.1;-10.0;2;0.0;;;4.5;4.9;4.9;4.9;4.9;;;;;1.0;;1140.0;4.0;;1320.0;8.0;;1800.0;;9;;43.188,0.0;TARBES-OSSUN;3;;61;15.5;12.100000000000023;;21.600000000000023;;15.600000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-10T08:00:00+02:00;101920;-20.0;7;200;2.4;285.95;283.85;87;22580.0;0;;;;0;;;;;97620.0;;;-40.0;284.75;;287.65;;287.35;;;3.4;4.7;-10.0;0;0.0;;;0.0;0.0;0.0;3.4;3.4;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;7;;0;12.800000000000011;11.600000000000023;;14.5;;14.200000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-10T17:00:00+02:00;101590;-90.0;7;310;4.0;291.25;282.05;55;44910.0;0;;;90.0;1;1250.0;;;;97380.0;;;-220.0;;;;;287.35;;;5.5;5.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;3.4;;;;;1.0;;1410.0;6.0;;2460.0;7.0;;4200.0;;;;43.188,0.0;TARBES-OSSUN;7;;0;18.100000000000023;;;;;14.200000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-25T23:00:00+02:00;101730;250.0;0;160;4.9;292.95;290.15;84;43090.0;0;;;100.0;8;2700.0;;;;97550.0;;;200.0;;;;;292.85;;;7.0;16.1;-10.0;2;0.0;;;0.4;0.4;1.4;1.4;1.4;;;;;1.0;;2700.0;7.0;;3240.0;8.0;;3960.0;;8;;43.188,0.0;TARBES-OSSUN;0;;0;19.80000000000001;;;;;19.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-23T17:00:00+02:00;101480;-100.0;6;80;3.0;302.35;287.75;41;54130.0;0;;;;0;;;;;97430.0;;;-670.0;;;;;288.05;;;5.4;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;29.200000000000045;;;;;14.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-29T02:00:00+02:00;101980;-40.0;8;250;3.8;291.25;289.45;89;30550.0;0;;;;0;;;;;97770.0;;;160.0;;;;;291.75;;;5.6;6.6;-10.0;0;0.0;;;0.0;0.0;-0.1;-0.1;0.2;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;18.100000000000023;;;;;18.600000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-07-21T11:00:00+02:00;101880;0.0;0;350;1.8;296.05;289.35;66;36160.0;0;;;;0;;;;;97740.0;;;220.0;;;;;290.75;;;4.1;4.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;0;;0;22.900000000000034;;;;;17.600000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-07-09T02:00:00+02:00;101810;120.0;3;210;1.8;290.95;288.95;88;28250.0;0;;;;0;;;;;97600.0;;;-90.0;;;;;291.55;;;3.5;4.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;17.80000000000001;;;;;18.400000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-07-23T23:00:00+02:00;101790;100.0;3;310;3.0;293.65;287.05;66;54860.0;0;;;100.0;8;1750.0;;;;97610.0;;;-120.0;;;;;293.15;;;4.8;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1500.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;20.5;;;;;20.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-07-16T02:00:00+02:00;102350;-10.0;8;270;2.1;288.85;285.75;82;39360.0;0;;;100.0;8;1250.0;;;;98080.0;;;220.0;;;;;288.85;;;4.0;4.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;8.0;;1020.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;15.700000000000045;;;;;15.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-07-10T23:00:00+02:00;102140;110.0;3;270;2.6;290.25;288.05;87;36670.0;0;;;100.0;8;450.0;;;;97900.0;;;270.0;;;;;291.65;;;4.0;6.2;-10.0;0;0.0;;;0.0;0.0;-0.1;-0.1;-0.1;;;;;1.0;;300.0;8.0;;750.0;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;17.100000000000023;;;;;18.5;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-01-14T01:00:00+01:00;101980;130.0;1;150;1.9;275.35;269.25;64;48820.0;0;;;;1;6840.0;;;;97510.0;;;-980.0;;;;;274.45;;;2.8;4.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;6840.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;1;;0;2.2000000000000455;;;;;1.3000000000000114;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
07621;2020-01-09T22:00:00+01:00;102570;330.0;0;220;3.5;281.85;279.85;87;41660.0;50;;;100.0;8;800.0;;;;98180.0;;;-260.0;;;;;278.45;;;5.1;6.4;-10.0;2;0.0;;;0.2;2.0;2.0;2.0;2.0;;;;;1.0;;780.0;8.0;;1350.0;;;;;;;43.188,0.0;TARBES-OSSUN;0;;50;8.700000000000045;;;;;5.300000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
07621;2020-01-09T13:00:00+01:00;102110;-190.0;7;20;2.0;290.05;278.35;46;32570.0;0;;;;0;;;;;97860.0;;;-820.0;;;;;276.45;;;3.3;4.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;7;;0;16.900000000000034;;;;;3.3000000000000114;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
07621;2020-03-31T02:00:00+02:00;101750;-100.0;8;40;1.8;276.05;274.05;87;15630.0;0;;;100.0;8;1250.0;;;;97300.0;;;-410.0;;;;;278.35;;;2.6;2.6;-10.0;0;0.0;;;0.0;0.0;-0.1;-0.1;2.2;;;;;8.0;;1290.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;2.900000000000034;;;;;5.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-28T10:00:00+01:00;101920;110.0;3;340;0.9;285.65;274.65;47;19940.0;0;;;;0;;;;;97610.0;;;310.0;;;;;275.75;;;2.4;2.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;12.5;;;;;2.6000000000000227;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-06-21T14:00:00+02:00;102470;50.0;1;80;1.5;296.15;284.55;48;19940.0;0;;;;0;;;;;98300.0;;;230.0;;;;;288.45;;;3.7;6.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;1;;0;23.0;;;;;15.300000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-07-04T14:00:00+02:00;102430;-10.0;8;50;2.1;293.95;285.65;59;51230.0;0;;;;5;800.0;;;;98230.0;;;80.0;;;;;288.45;;;4.8;5.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;990.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;20.80000000000001;;;;;15.300000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-07-03T02:00:00+02:00;102330;50.0;1;210;1.5;287.75;286.65;93;60000.0;0;;;100.0;1;450.0;;;;98050.0;;;540.0;;;;;290.75;;;2.2;2.7;-10.0;1;0.0;;;0.0;0.2;0.4;;;;;;;1.0;;480.0;8.0;;1560.0;;;;;;;43.188,0.0;TARBES-OSSUN;1;;0;14.600000000000023;;;;;17.600000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-03-08T07:00:00+01:00;102500;-80.0;5;190;2.8;273.95;273.05;94;60000.0;0;;;;0;;;;;97980.0;;;-120.0;273.65;;282.85;;276.85;;;3.4;3.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.4;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;5;;0;0.8000000000000114;0.5;;9.700000000000045;;3.7000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-09T10:00:00+01:00;102710;100.0;3;240;5.9;281.05;278.85;86;45330.0;0;;;100.0;8;800.0;;;;98300.0;;;270.0;;;;;280.35;;;9.7;9.7;-10.0;1;0.0;;;0.2;0.2;1.2;4.4;6.0;;;;;3.0;;690.0;7.0;;960.0;8.0;;1320.0;;8;;43.188,0.0;TARBES-OSSUN;3;;0;7.900000000000034;;;;;7.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-11T01:00:00+01:00;102850;20.0;0;170;2.1;278.75;278.35;97;11240.0;0;;;90.0;7;450.0;;;;98400.0;;;-30.0;;;;;279.55;;;2.4;3.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;;420.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;0;;0;5.600000000000023;;;;;6.400000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-06T01:00:00+01:00;101170;-150.0;8;240;6.9;280.15;276.25;76;17630.0;0;;;90.0;7;800.0;;;;96810.0;;;-120.0;;;;;279.25;;;12.7;12.7;-10.0;2;0.0;;;-0.1;0.6;3.9;11.8;16.6;;;;;5.0;;930.0;7.0;;1380.0;7.0;;1740.0;;8;;43.188,0.0;TARBES-OSSUN;8;;0;7.0;;;;;6.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-07T13:00:00+01:00;102750;30.0;0;240;3.1;282.95;275.35;59;58690.0;0;;;100.0;8;1250.0;;;;98360.0;;;1210.0;;;;;278.15;;;5.0;6.4;-10.0;0;0.0;;;0.0;0.0;0.4;3.6;12.1;;;;;8.0;;1260.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;0;;0;9.800000000000011;;;;;5.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-03T04:00:00+01:00;101410;-120.0;8;260;5.4;278.65;275.25;79;43920.0;60;;;100.0;5;1250.0;;;;97020.0;;;2220.0;;;;;278.25;;;9.1;12.1;-10.0;2;0.0;;;-0.1;1.2;5.0;12.1;26.4;;;;;5.0;;1140.0;7.0;;2700.0;7.0;;3300.0;;8;;43.188,0.0;TARBES-OSSUN;8;;60;5.5;;;;;5.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-01T01:00:00+01:00;101160;-140.0;8;190;2.6;280.05;278.35;89;47170.0;0;;;100.0;2;1250.0;;;;96800.0;;;70.0;;;;;281.05;;;3.7;3.7;-10.0;1;0.0;;;0.0;-0.1;0.6;1.6;1.6;;;;;2.0;;1140.0;4.0;;2280.0;8.0;;3300.0;;;;43.188,0.0;TARBES-OSSUN;8;;0;6.900000000000034;;;;;7.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-01T19:00:00+01:00;100740;80.0;2;350;2.4;284.25;279.75;74;32290.0;0;;;100.0;8;800.0;;;;96460.0;;;-380.0;275.15;;290.35;;278.15;;;3.8;5.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.6;;;;;7.0;;870.0;8.0;;1020.0;;;;;;;43.188,0.0;TARBES-OSSUN;2;;0;11.100000000000023;2.0;;17.200000000000045;;5.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-02T04:00:00+01:00;99050;-810.0;8;20;1.7;280.95;279.75;92;19980.0;0;;;100.0;8;1750.0;;;;94800.0;;;-1820.0;;;;;281.75;;;3.3;4.1;-10.0;2;0.0;;;-0.1;-0.1;0.2;0.2;0.2;;;;;1.0;;1860.0;8.0;;2940.0;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;7.800000000000011;;;;;8.600000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-20T01:00:00+01:00;101750;-70.0;8;190;1.4;282.25;280.85;91;27580.0;0;;;100.0;8;4020.0;;;;97400.0;;;-600.0;;;;;283.05;;;2.0;2.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;4020.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;9.100000000000023;;;;;9.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-26T13:00:00+01:00;101120;-50.0;8;270;6.2;283.15;268.75;36;20110.0;0;;;;0;;;;;96800.0;;;-330.0;;;;;280.75;;;9.7;10.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;4.7;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;10.0;;;;;7.600000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-24T07:00:00+01:00;102110;40.0;3;160;2.0;277.45;277.35;99;2300.0;10;;;;1;80.0;;;;97670.0;;;160.0;277.15;;285.05;;281.15;;;2.6;2.6;-10.0;1;0.0;;;0.0;0.0;0.0;-0.1;0.4;;;;;1.0;;60.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;10;4.300000000000011;4.0;;11.900000000000034;;8.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-22T07:00:00+01:00;101190;60.0;3;230;2.4;283.05;278.65;74;13840.0;0;;;;0;;;;;96880.0;;;-120.0;279.35;;287.85;;281.45;;;5.0;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;9.900000000000034;6.2000000000000455;;14.700000000000045;;8.300000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-19T07:00:00+01:00;102120;-70.0;6;180;4.8;282.25;279.65;84;37980.0;0;;;;0;;;;;97760.0;;;-680.0;279.55;;287.65;;281.15;;;6.7;7.6;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;9.100000000000023;6.400000000000034;;14.5;;8.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-19T10:00:00+01:00;102060;50.0;3;80;0.9;289.35;283.25;67;19960.0;0;;;;0;;;;;97810.0;;;-620.0;;;;;281.15;;;2.2;2.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;16.200000000000045;;;;;8.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-03-14T16:00:00+01:00;102270;-190.0;6;10;1.6;284.45;277.65;63;53960.0;0;;;100.0;8;1250.0;;;;97930.0;;;-50.0;;;;;279.55;;;3.5;4.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1020.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;11.300000000000011;;;;;6.400000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-02-01T16:00:00+01:00;102290;-10.0;5;280;4.0;290.05;284.55;70;51780.0;0;;;90.0;7;1750.0;;;;98040.0;;;370.0;;;;;280.35;;;6.3;8.6;-10.0;0;0.0;;;0.0;0.0;-0.1;3.0;3.0;;;;;1.0;;1680.0;7.0;;1980.0;;;;;;;43.188,0.0;TARBES-OSSUN;5;;0;16.900000000000034;;;;;7.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-02T07:00:00+01:00;102430;30.0;0;160;2.2;282.45;278.25;75;60000.0;0;;;90.0;7;4980.0;;;;98050.0;;;490.0;279.65;;285.55;;280.05;;;3.4;4.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;1.0;;;;;7.0;;4980.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;0;;0;9.300000000000011;6.5;;12.400000000000034;;6.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-01-29T16:00:00+01:00;102020;-120.0;6;30;2.0;286.55;280.05;65;55530.0;0;;;100.0;4;1250.0;;;;97720.0;;;120.0;;;;;276.35;;;2.6;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;1200.0;8.0;;1740.0;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;13.400000000000034;;;;;3.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
